WARNING:root:Defaulting to PJRT_DEVICE=CPU
Using TT-Metal from the source tree: /localdev/hshah/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
============================= test session starts ==============================
platform linux -- Python 3.11.14, pytest-8.4.2, pluggy-1.6.0 -- /localdev/hshah/tt-xla/venv/bin/python
cachedir: .pytest_cache
rootdir: /localdev/hshah/tt-xla
configfile: pytest.ini
plugins: anyio-4.11.0, jaxtyping-0.3.3, forked-1.6.0, split-0.10.0
collecting ... collected 1 item

tests/torch/single_chip/graphs/test_simple_matmul.py::test_matmul_incorrect_sharding 2025-10-23 04:30:13.548 (   0.000s) [        2146C480]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
        %17 = "ttnn.slice_static"(%12) <{begins = [0 : i32, 4 : i32, 0 : i32], ends = [2048 : i32, 5 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %18 = "ttnn.slice_static"(%12) <{begins = [0 : i32, 5 : i32, 0 : i32], ends = [2048 : i32, 6 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %19 = "ttnn.slice_static"(%12) <{begins = [0 : i32, 6 : i32, 0 : i32], ends = [2048 : i32, 7 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %20 = "ttnn.slice_static"(%12) <{begins = [0 : i32, 7 : i32, 0 : i32], ends = [2048 : i32, 8 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %21 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %22 = "ttnn.point_to_point"(%14, %21) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %23 = "ttnn.point_to_point"(%15, %22) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %24 = "ttnn.point_to_point"(%16, %23) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %25 = "ttnn.point_to_point"(%17, %24) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %26 = "ttnn.point_to_point"(%18, %25) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %27 = "ttnn.point_to_point"(%19, %26) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %28 = "ttnn.point_to_point"(%20, %27) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 0>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %29 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %30 = "ttnn.point_to_point"(%14, %29) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %31 = "ttnn.point_to_point"(%15, %30) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %32 = "ttnn.point_to_point"(%16, %31) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %33 = "ttnn.point_to_point"(%17, %32) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %34 = "ttnn.point_to_point"(%18, %33) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %35 = "ttnn.point_to_point"(%19, %34) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %36 = "ttnn.point_to_point"(%20, %35) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 1>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %37 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %38 = "ttnn.point_to_point"(%14, %37) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %39 = "ttnn.point_to_point"(%15, %38) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %40 = "ttnn.point_to_point"(%16, %39) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %41 = "ttnn.point_to_point"(%17, %40) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %42 = "ttnn.point_to_point"(%18, %41) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %43 = "ttnn.point_to_point"(%19, %42) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %44 = "ttnn.point_to_point"(%20, %43) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 2>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %45 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %46 = "ttnn.point_to_point"(%14, %45) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %47 = "ttnn.point_to_point"(%15, %46) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %48 = "ttnn.point_to_point"(%16, %47) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %49 = "ttnn.point_to_point"(%17, %48) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %50 = "ttnn.point_to_point"(%18, %49) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %51 = "ttnn.point_to_point"(%19, %50) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %52 = "ttnn.point_to_point"(%20, %51) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 3>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %53 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %54 = "ttnn.point_to_point"(%14, %53) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %55 = "ttnn.point_to_point"(%15, %54) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %56 = "ttnn.point_to_point"(%16, %55) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %57 = "ttnn.point_to_point"(%17, %56) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %58 = "ttnn.point_to_point"(%18, %57) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %59 = "ttnn.point_to_point"(%19, %58) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %60 = "ttnn.point_to_point"(%20, %59) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 4>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %61 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %62 = "ttnn.point_to_point"(%14, %61) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %63 = "ttnn.point_to_point"(%15, %62) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %64 = "ttnn.point_to_point"(%16, %63) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %65 = "ttnn.point_to_point"(%17, %64) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %66 = "ttnn.point_to_point"(%18, %65) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %67 = "ttnn.point_to_point"(%19, %66) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %68 = "ttnn.point_to_point"(%20, %67) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 5>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %69 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %70 = "ttnn.point_to_point"(%14, %69) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %71 = "ttnn.point_to_point"(%15, %70) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %72 = "ttnn.point_to_point"(%16, %71) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %73 = "ttnn.point_to_point"(%17, %72) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %74 = "ttnn.point_to_point"(%18, %73) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %75 = "ttnn.point_to_point"(%19, %74) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %76 = "ttnn.point_to_point"(%20, %75) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 6>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %77 = "ttnn.point_to_point"(%13) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %78 = "ttnn.point_to_point"(%14, %77) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %79 = "ttnn.point_to_point"(%15, %78) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %80 = "ttnn.point_to_point"(%16, %79) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %81 = "ttnn.point_to_point"(%17, %80) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %82 = "ttnn.point_to_point"(%18, %81) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %83 = "ttnn.point_to_point"(%19, %82) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %84 = "ttnn.point_to_point"(%20, %83) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 7>}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %85 = "ttnn.concat"(%28, %36, %44, %52, %60, %68, %76, %84) <{dim = 1 : si32}> : (tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>, tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x8x256xbf16, #ttnn_layout9>
        %86 = "ttnn.slice_static"(%85) <{begins = [0 : i32, 0 : i32, 0 : i32], ends = [2048 : i32, 1 : i32, 256 : i32], step = [1 : i32, 1 : i32, 1 : i32]}> : (tensor<2048x8x256xbf16, #ttnn_layout9>) -> tensor<2048x1x256xbf16, #ttnn_layout9>
        %87 = "ttnn.reshape"(%86) <{shape = [2048 : i32, 256 : i32]}> : (tensor<2048x1x256xbf16, #ttnn_layout9>) -> tensor<2048x256xbf16, #ttnn_layout4>
        %88 = "ttnn.reshape"(%arg0) <{shape = [8 : i32, 256 : i32]}> : (tensor<2048xbf16, #ttnn_layout>) -> tensor<8x256xbf16, #ttnn_layout8>
        %89 = "ttnn.slice_static"(%88) <{begins = [0 : i32, 0 : i32], ends = [1 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %90 = "ttnn.slice_static"(%88) <{begins = [1 : i32, 0 : i32], ends = [2 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %91 = "ttnn.slice_static"(%88) <{begins = [2 : i32, 0 : i32], ends = [3 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %92 = "ttnn.slice_static"(%88) <{begins = [3 : i32, 0 : i32], ends = [4 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %93 = "ttnn.slice_static"(%88) <{begins = [4 : i32, 0 : i32], ends = [5 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %94 = "ttnn.slice_static"(%88) <{begins = [5 : i32, 0 : i32], ends = [6 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %95 = "ttnn.slice_static"(%88) <{begins = [6 : i32, 0 : i32], ends = [7 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %96 = "ttnn.slice_static"(%88) <{begins = [7 : i32, 0 : i32], ends = [8 : i32, 256 : i32], step = [1 : i32, 1 : i32]}> : (tensor<8x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %97 = "ttnn.point_to_point"(%89) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %98 = "ttnn.point_to_point"(%90, %97) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %99 = "ttnn.point_to_point"(%91, %98) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %100 = "ttnn.point_to_point"(%92, %99) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %101 = "ttnn.point_to_point"(%93, %100) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %102 = "ttnn.point_to_point"(%94, %101) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %103 = "ttnn.point_to_point"(%95, %102) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %104 = "ttnn.point_to_point"(%96, %103) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 0>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %105 = "ttnn.point_to_point"(%89) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %106 = "ttnn.point_to_point"(%90, %105) <{receive_coord = array<i64: 0, 1>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %107 = "ttnn.point_to_point"(%91, %106) <{receive_coord = array<i64: 0, 2>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %108 = "ttnn.point_to_point"(%92, %107) <{receive_coord = array<i64: 0, 3>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %109 = "ttnn.point_to_point"(%93, %108) <{receive_coord = array<i64: 0, 4>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %110 = "ttnn.point_to_point"(%94, %109) <{receive_coord = array<i64: 0, 5>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %111 = "ttnn.point_to_point"(%95, %110) <{receive_coord = array<i64: 0, 6>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %112 = "ttnn.point_to_point"(%96, %111) <{receive_coord = array<i64: 0, 7>, send_coord = array<i64: 0, 1>}> : (tensor<1x256xbf16, #ttnn_layout8>, tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
        %113 = "ttnn.point_to_point"(%89) <{receive_coord = array<i64: 0, 0>, send_coord = array<i64: 0, 2>}> : (tensor<1x256xbf16, #ttnn_layout8>) -> tensor<1x256xbf16, #ttnn_layout8>
